hotel_name,processed_review,date_stayed,trip_type,processed_rating
Hancock Guest Cottages,an oasis in the heart of austin we hosted our visiting family at the hancock cottage on 43rd street they were impressed as was i spending time with them in the property the place is charming as described comfortable beds very clean and the host was more than accommodating the house captures the essence of the real austin which we wanted our extended family to experience very bright and airy we all enjoyed relaxing on the porch while planning the day s adventures the location is enviable near the hancock local restaurants the famed hyde park grill the vegetarian mother s cafe uncle nicky s espresso barm upscale asti trattoria antonelli s cheese shop and fresh plus grocery are all located in the gorgeous hyde park neighborhood is a 3 minute drive or i recommend if weather is nice walk the,August 2019,with family,50
Hancock Guest Cottages,wonderful properties i ve stayed at two of rachel s hancock properties the nest and the hancock petite suite the properties are wonderful kitchens stocked with all the essentials beautiful layout and design that really takes full advantage of the space elegant bathrooms the petite suite has a claw foot tub yay the properties are always immaculate when i arrive access is super easy with a door code no hassles with key exchanges or pick up rachel herself is a delight i have also seen two of the larger houses that are available and they are lovely as well i can t recommend the hancock properties highly enough,May 2019,with family,50
Hancock Guest Cottages,hancock cottage on 43 street we have traveled extensively and found this rental through sabbatical homes which had been recommended by friends unfortunately our experience was horrible from the minute we entered the home our host rachael called as we were driving to the home and said prior renters had ruined the carpet in family room but it was in the process of being replaced and workers would keep doors closed to keep air cool and no dangerous tools as we have two young grandchildren that would join us for dinner when we arrived doors were open interior temp 86 degrees kitchen floor and bathroom floor were filthy rachel did send cleaning lady back to redo floor but we did have to cancel our first evening dinner with family due to workers blocking door to barbecue and inside temp the,August 2019,solo,10
Hancock Guest Cottages,hancock guest cottages what a great place to make home base while you hit all that austin tx has to offer my family of four booked the ranch house and it was perfect it was super clean with a great layout that gave you the sense of great space it s got a great garden and it sits on a very quiet and walkable neighborhood the location is perfect for heading north or south of town it included all the amenities plus the much needed supplies for a hot pot of coffee check in and check out were seamless with the coded lock loved the leather couch in the living room and the great furniture pieces in the house it also has a good collection of book on a shelf in one of the bedrooms i highly recommend the hancock cottages beds were comfortable and bathrooms were roomy clean and furnished with all,April 2019,with family,50
Hancock Guest Cottages,great for relocating the house truly feels like a real home your real home not like so many rentals that are just staged nicely for photos it has everything you need to live for several months if you happen to be relocating like we were the kitchen has all the normal appliances and actually has large pots and baking pans for cooking special meals as well as a microwave and toaster oven for quick meals the shower is great the beds comfortable and plenty of closet space the location is close to all shopping and you can get into ut or the city center of austin quickly even during rush hour rachel is a terrific host she leaves you in complete privacy but if you need anything answers texts or emails in minutes the ac went out on the hottest day of the summer and she had a repair person out,August 2018,with family,50
Star of Texas Inn,great location but needs some work we ve stayed here and it s sister inn austin folk house several times over the past 5 years and have always loved the location the old house breakfast and overall austin vibe however this stay was very disappointing the main areas have become run down and our room bathroom 13 was just not clean everything felt like it needed a good scrubbing and a new coat of paint the towels smelled like mildew which just added to the grimy feel of the bathroom sadly the breakfast was not what it used to be either average food and luke warm coffee as ut alums my husband i love staying in west campus and much prefer a cozy b b versus a hotel but it will be awhile before we stay here again,November 2018,as a couple,20
Star of Texas Inn,comfortable and affordable i am not the greatest fan of this type of accommodation when i am on the road but this inn was great the room is just like a bedroom from home without a hotel feel breakfast is great and there are nice little touches like a cookie jar on the side and free drinks be careful though there is no elevator and you will have to carry your luggage up a flight of stairs so not recommended for the elderly,October 2018,on business,40
Star of Texas Inn,southern hospitality old world charm the star fo texas is a charming b b located within blocks of the ut campus and restaurants it s a plantation style home with a wonderful wraparound porch the upper floor rooms have doors leading to the veranda and inviting white wicker furniture outside my room offered a comfortable queen anne king size bed an antique armoire dresser and desk and an enormous clawfoot bathtub shower combination it came complete with bubble bath the accommodations were very clean heating and cooling is a little tricky and is controlled by ceiling vents i was able to figure it out quickly and was comfortable noise was not an issue while i was there although in the morning hours there is a fair amount of student traffic in front of the home breakfast is served in a sunny dining room,October 2018,on business,50
Star of Texas Inn,a visit to the univ of texas campus a very nice b b located 3 4 blocks from the ut campus our room 22 in bldg 2 was well done presented nicely comfortable bed w spacious bathroom excellent morning breakfast w access to snacks during the day staff was very courteous helpful responsive parking on site was a big bonus as was on site wifi only small drawbacks were the early start to neighborhood construction projects for which we were provided ear plugs and the lack of counter space to spread out personal items in the bathroom but overall this was a most enjoyable experience,July 2018,as a couple,40
Star of Texas Inn,great location yet old fashioned i ve stayed here twice both times in room 10 we like room 10 because it has a window air conditioner and it s own private entrance from the parking lot the inn is located in a great spot you can walk to anywhere on campus the drag or west campus driving wise it s pretty convenient to most anywhere as it s centrally located the ladies who work here are very nice and work hard to make you feel welcome but are never intrusive there are a couple things overall that imo could be improved overall the decor seems a bit too frilly for my taste i enjoy looking at the paintings in the room and the house but everything else has too many frills there are doilies on everything which are more like dust collectors and they just seem unnecessary that is my only complaint,June 2018,as a couple,40
Star of Texas Inn,rude staff member monica was serving breakfast one morning of my stay she was absolutely rude and short with me all i did was ask for something that was supposed to be in my room already also the room was very dusty especially the blinds,May 2018,on business,10
Star of Texas Inn,excellent b b i thoroughly enjoyed my stay here the staff was warm and friendly the breakfast was delicious the rooms are spacious and comfortable despite construction in the area the room was still pretty quiet i highly recommend staying here,March 2018,on business,50
Star of Texas Inn,a quaint gem hidden in midst of ut lore come here to visit my longhorn kids and love that it is convenient in west campus i love a good b b and i love old homes complete with squeaky floorboards breakfast is basic i love sitting on the porch in a rocking chair,November 2017,with family,50
Star of Texas Inn,nice b b i enjoyed my stay in this b b staff were nice and friendly i was in room 10 had my own entrance my room was clean and tidy there is a fridge in the parlour you can help yourself to soda water which was good breakfast was nice good selection of food there is a few bars and restaurants in the area plus because you are in the university area there is people walking around at night so you should feel safe,September 2017,solo,40
Star of Texas Inn,okay room but run down main area i stayed in the annex building and the main floor carpeting was beyond dirty my room was fine but the general lack of cleanliness of the main floor made me want to skip breakfast for those staying at ut the inn is very convenientently located,May 2017,on business,30
Austin East KOA,everything perfect thank you from the moment you arrive until the time you depart everything is well laid out for comfort and convenience the staff and owner are top notch the park pool bathroom and individual shower rooms are immaculate sites are very good size with shade from trees location was ideal for us with quiet countryside at night but plenty close enough to the downtown,May 2023,as a couple,50
Austin East KOA,cleanest restrooms best showers camped here over memorial day weekend super friendly and accommodating staff bathrooms and shower facilities were maintained multiple times of day best shower facilities ever super clean and you have your own private shower room with lock great for families with small children would stay here again and highly recommend,May 2021,as a couple,50
Austin East KOA,most comfortable place to stay we stayed 4 days and could not have been happier this rv park has wide roads large spaces for easy in out for our 43 ft class a coach very nicely maintained hosts tina parker we re very friendly welcoming parker even came to trim back a branch so we could pull in closer to the sewer pipe even though off the path just a bit it s still close to town to get around if you need to highly recommended definitely would stop again when in the area,May 2021,as a couple,50
Austin East KOA,fantastic staff kim squared and parker are amazing by now we have stayed in a bunch of koas and have found that staff service is always excellent but the customer service this staff provides is outstanding they are the best we have ever encountered,April 2021,with family,50
Austin East KOA,excellent wifi driving in on blue bluff road you might be questioning your campground choice the surrounding area is a little junky not unsafe though the campground is just fine and we were quite happy with it the wifi was excellent clean campground with very nice staff right next door to longhorn steer so it was fun to see them,March 2021,as a couple,50
"Country Inn & Suites by Radisson, Austin-University, TX",this place is great all around both the ladies here when was nine amy not sure of the other they re a very family oriented they took very good care of me i went down for surgery and they checked on me daily make sure i didn t need anything anything i needed they had there for me they were very informational about places to eat and places to go rooms were very clean they take care of whoever stays there for sure this will be my go to place every time i go to austin now i wouldn t book anywhere else thank you amy and the other sweet lady plus they had breakfast for us every morningthat s a plus because a lot of hotels are not even offering breakfast anymore because of the coronavirus but they had us breakfast and it was great,May 2020,on business,50
"Country Inn & Suites by Radisson, Austin-University, TX",super nice very clean super friendly staff will definitely be using this hotel again and will be recommending to family and friends they upgraded our room with no additional charge and that just made our exhausting trip a relief,April 2020,on business,50
"Country Inn & Suites by Radisson, Austin-University, TX",comfortable i stayed at the country inn and suites austin texas when visiting downtown austin and was very happy with my stay the rooms are large and clean had hot breakfast and free parking which is always a plus i shall return,March 2020,on business,50
Mint House Austin - South Congress,appartment very nice well done for familles we loved to have washing machine and drying machine kitchen is good and it s calm sweaming pool is nice when it s so hot outside the parking is a plus very important and you re close to restaurants and shops i ll comme back,August 2023,with family,50
Mint House Austin - South Congress,great location and home like feel over the past weekend i had the opportunity to stay at mint house austin south congress while not entirely what i expected i hadn t realized that they rented out apartments from existing properties and did not have their own property i absolutely loved it the location was perfect for me i could pretty much walk wherever i wanted also given the central location i was pleased at how quiet it was having access to free parking in the city was also a huge perk it made me feel like i was actually living in austin and not just visiting i would definitely recommend staying here,January 2023,on business,50
The Guild East Side | Indie,great location but noisy this is a residential apartment complex that rents out some of the apartments in a hotel airbnb manner the location is within walking distance to some great restaurants bars and is close to other popular sites the apartment itself was small but functional the main issue was noise the complex allows pets and multiple dogs were barking at all hours you can hear the person above you walking across their floor there really isn t anyone there to talk to if you have a question or concern everything is done via text you get a code to enter the garage via text you get your key from a box via a text code the garage is extremely tight and difficult to navigate unless you have a compact car saying there is an exercise room is a misnomer it is tiny with minimal equipment,February 2020,solo,30
The Guild East Side | Indie,faceless soulless small rooms tiny garage faceless reception a key safe with a ui that never works mould in the sugar and creamer containers in my room cheap and uncomfortable furniture including the bed i hated it here and will never book again,February 2020,on business,10
The Guild East Side | Indie,not a great experience for me i communicated to them beforehand that our plane would be landing at 9 am and asked if they could hold our luggage until the room was ready i was told yes that there would be someone at the property we took an uber there straight from the airport there was no one there to let us in finally a resident let us in the hallway which was very hot i contacted someone after multiple attempts and they sent someone to get our luggage about an hour later i get a text from someone else asking what time i d be arriving um i arrived at 9 am when i called for our luggage the room looked exactly as it did in the pic we had a studio the bed is a murphy bed not a real one and not the most comfortable my daughter tried to sleep on the couch but it was rock hard and very,May 2019,on business,20
The Guild East Side | Indie,travelers beware i booked this property for an employee of mine travelling to austin i ve booked travel thousands of times over my career and was immediately taken aback by the request for identity verification and a background check of my employee we had to fill out a lengthy form and send a picture of the front and back of her drivers license we were mildly annoyed the place didn t look that high class online no different than a 4 star hotel and to be put through the extra friction and hassle seemed odd fast forward 2 weeks after booking and completing their initial nonsense the day of her scheduled arrival they text and say that now they need a selfie of my employee holding the id that we previously sent them she was already on an airplane travelling to austin and i was unable to,August 2019,with friends,10
The Guild East Side | Indie,a very nice hotel but you will need to be fairly independent to fully enjoy the guild is a very nice hotel the rooms are very clean well appointed and very cheery they provide excellent texting service in advance but if you like a lot of in person service you may not like since they send you a code to gain entry to the facility and you have to navigate a couple of steps to get to your room also the place is difficult to spot from the outside i think younger guests who are very tech savy will be fine with this but older guests may find this a bit confusing in their defense the overall experience was very good and within the limits of mostly text messaging they were very attentive now that i know how to navigate the place i would consider staying here again,June 2019,solo,40
The Guild East Side | Indie,great place to stay with tons of room lots of amenities location was great many restaurants and bars and microbreweries in walking distance short lyft ride to downtown staff was very responsive by text and email easier than dealing with a front desk that never answers the phone room was very large and attractive full kitchen bathroom was immaculate with large tub shower combination wall dispenser for shampoo conditioner shower gel no little bottles to deal with very nice interior courtyard with gas fire bowl very comfortable the only negative was that the lr furniture was not very comfortable for lounging on bed was great we had a one bedroom but our room also had a convertible sofa in a sort of nook with a glass door which provided another sleeping option our room overlooked the back patio of the bar next door,March 2019,as a couple,40
The Guild East Side | Indie,failed to honor reservation i arrived at the guild property on 6th street in austin with a pre paid reservation after waiting in their garage for more than hour i was informed that they could not honor my reservation i had to locate an alternate hotel accomodation at that time it cost me an additional 20 00 to exit their parking garage it has been a month and they have yet to reimburse to 350 00 that i paid for the reservation in advance do not stay at the guild,February 2019,on business,10
The Guild East Side | Indie,unit 605 we love everything about this place very nice decor and clean comfortable bed and pillows the kitchen is fully equipment with everything you can need location is great close to a lot restaurants parking is free we communicate all by text message it was a little different but very customer service oriented,February 2019,as a couple,50
Pecan Grove RV Park,the best location in austin you will not beat this location for rving in austin walking biking distance to everywhere and worth every penny i had a blast and think you will too if you re lucky enough to get a spot the host is no nonsense but in the most fabulous of ways i dig that kind of thing was friendly accommodating and informative,February 2023,solo,50
Pecan Grove RV Park,older charming eclectic and everything we needed a true little gem we were coming to austin for a wedding so we made a reservation over six months in advance and glad we did as it was right between the austin music festival and formula one conveniently the park is located near our daughter s place the wedding venue was really within walking distance as was the rehearsal dinner locale so we were fortunate besides this the park is conveniently located next to several restaurants a thom s market which has pretty much most things you would need and quality items and walking distance to the river and several parks and not far from downtown if you have a bicycle even better the park is an older one with many long term residents and the spaces are rather close together which is to be expected in a rv park in,October 2022,solo,50
Pecan Grove RV Park,what an oasis bless the owner for holding out and not selling out pecan grove rv park is like it use to be it was a last minute trip beautiful weather and wanting to see some my friends in the hill country area reservations were made so quick and easy all details about camp site emailed no credit card taken just asked for cash or check when office is open traveling solo as a women park felt safe and every one was extremely friendly and helpful there is the best ittalian restaurant right next door it was such pleasure meeting larry the manager truly a man that likes to travel also i tried to buy a tee shirt but gave as a gift thank you larry so many fun things to do in austin loved riding the electric scooters around town,November 2021,as a couple,50
Pecan Grove RV Park,fantastic place and people we booked last minute due to weather the ladies who checked us in were so nice we rented the pink cabin absolutely adorable and amazingly clean they have everything here a playground dog park fireplaces fish cleaning station and i m sure a bunch more we missed we highly recommend this place,May 2021,as a couple,50
Pecan Grove RV Park,secret gem we love this park the location is amazing for all things fun austin but the best part of all was larry and the community we ended up there during a freak snow storm and we were so taken care of by larry and our neighbors we were stranded by the storm and larry was so kind to us and our neighbors loaned us space heaters it was a historical events and we couldn t have been in a better place thank you pecan grove can t wait to come back,February 2021,as a couple,50
Pecan Grove RV Park,charming and cozy austin rv park old school austin lives on loved staying here in our little camper friendly people clean bathrooms and showers pet friendly you can walk to some of the best places in austin thanks larry for squeezing us in last minute,October 2020,solo,50
Pecan Grove RV Park,austin s finest this rv park was sooooo amazing we loved how you could walk everywhere from here we stayed a week and all of the full timers here are so nice it is such a unique park and the location is key the laundry was clean we can t wait to come back,March 2020,with friends,50
Pecan Grove RV Park,coolest location to stay in austin pecan grove is extremely well situated surrounded by eateries and bars and barton springs umlauf sculpture garden the zilker botanic garden you don t need to head into the city to be entertained i found the folks who live long term were so friendly i felt like part of a neighborhood by the end of my first day here as a solo female traveler feeling safe and comfortable in my surroundings is very important i felt both at pecan grove i m only sad that i probably won t be coming back this way again in my rv,July 2019,on business,50
Austin Lone Star,not what we have expected from sun outdoors the park is hard to enter and exit on the busy frontage road parks cable tv is down the wifi is spotty only one bathhouse and if not camping next too its a walk to use it way to many full time campers for my liking that don t take pride in their spaces we ll find other parks next time in austin,August 2023,as a couple,20
Austin Lone Star,don t pay for weeks in advance no refunds the facility was nice but i was working in the area for work work had me move to a different state and austin lone star would not reimburse me my money i had paid for two weeks in advance and they refused to give me a refund so i lost 673 60 i could understand paying a cancellation fee and then refunding me the rest of the money but keeping it all is bad business especially because they could have doubled dipped by getting my spot filled since i was leaving early,June 2023,on business,10
Austin Lone Star,terrible cancellation policy this park s cancellation policy sucks we lost 246 because my wife broke her ankle and we had to cancel within 14 days they charged the entire amount when we scheduled instead of a deposit we couldn t even apply the amount to a future stay we will never be back,November 2022,solo,10
Austin Lone Star,very nice place to stay enjoyed our 2 night stay at this rv park very secure with coded gate entrance the bathrooms were the best we encountered on our 4 week cross country trip pull through site was easy to get set up with full hook up some long term tenants but very accommodating to the short term too only a few minutes from mckinney falls state park which is a great place to explore,March 2021,on business,50
Austin Lone Star,texas tundra we were stranded at this camp during the february 2021 texas tundra we survived 2 days no power then 2 days no water communication from office on utility events was very slow you call the office and recording stated call sun resorts for assistance on third day offer via email to come to game room for warming area and use pool water to rv flush toilets bathrooms used electronic locks and unable to use during 2 day no electricity event i think the owner needs a more proactive plan to handle such events and make guests more comfortable in future events,February 2021,with family,30
Native Hostel,incredible this hostel is absolutely incredible i went solo from london for a week met a million friends who i m actually still in touch with today and couldn t believe how good the hostel was the dorms are beyond top quality and i say this as someone normally quite fussy if you re in austin and look for a social place to stay look no further,September 2019,solo,50
Native Hostel,modern funky professional clean space well designed and funky hostel big modern kitchen and large central space great staff and coffee shop next door community hub has lots of events and busy bar some nights rooms were pretty quiet however regardless curtain to bunks lights and power socket locker not super social as many guests were professionals working neighbourhood is close to the main highway underpath which did have some less fortunate locals however i felt fine walking through during the day solo female traveller with no car many scooters for rent coming and going suggest exploring east austin breweries nearby and la bbq stayed twice,September 2019,solo,50
Native Hostel,avoid at all costs i do not recommend staying at native hostel they had issues with the a c every night i was here and i was one of many guests that did not enjoy their stay due to the hot temperatures it was so hot it promoted a grown man in the bed next to me to sleep completely naked with the curtain open women should not be alone here every guest i talked with was uncomfortable and not enjoying the scorching temperatures at night i notified the front desk a few times and they told me it would be fixed immediately and would not happen again i felt lied to because it was not after the third night i could not take it anymore and got up and left at 12 30 am and left with no place to go because of the high heat josh at the front desk that night was apathetic and could care less about my,July 2019,on business,10
Native Hostel,lovely food in busy bar name is misleading it s not a hotel not the best part of town and not very impressive looking from the outside but once inside this place was pumping we had to queue to place our order rather a novelty for us at a bar but it went smoothly we had to wait for a table luckily we found one as our food arrived food was very good for a bar,February 2019,as a couple,40
Native Hostel,delicious happy hour menu this review is for the restaurant not a night s stay they ve elevated their menu particularly their happy hour menu with bold spices and colorful veggies that i truly can t stop thinking about the curried vegan egg rolls are made with housemade spiced seitan mixed veggies and a citrus chile sauce i honestly thought these were beef egg rolls they were sooooo tasty y all and you get 4 of them for only 5 also loved the sambal barbacoa tostadas served with housemade sambal braised beef peanut sesame salsa cotija and a spicy papaya salad two big tostadas are only 5,September 2018,with friends,50
Native Hostel,very good accomodation stayed at native for the formula 1 race it was an excellent location for the shuttle buses as only had to walk across the i35 and the bus stops were there the room and beds were lovely only gripe is that i would have liked more hooks or a shelf in the bed area and also a dry area in the shower to put clothes and dry off everyone was friendly and helpful and u would definatley consider this place again for a stay,October 2018,solo,40
Native Hostel,perfect for a travel with friends the hostel is located inside of a bar close to austin downtown walking distance actually its a little bit noisy buy spacious so if you are travelling with friends or by yourself i think it s a good option,May 2018,with friends,40
Native Hostel,great hostel experience great location extremely close to convention center and nightlife comfy beds and clean location shared bedroom and bathrooms friendly people and nice yuppie breakfast not your typical hostel will definitely stay here again,July 2018,solo,40
Native Hostel,swanky hostel close to downtown i thought my hostel staying days were over but native hostel is a refreshing change from the typical grungy dorm bed style lodging you might expect first of all it looks very new and everything is spotless i stayed in a 4 bed dorm room and each bed has a privacy curtain night light two pronged hook and a locker for storage inside the room was a smaller room with a toilet and fan and another room with just a shower and the sink was in the common area between the two rooms paper towels were provided as was soap and in the shower there was shampoo conditioner and body soap the common area is very nice with a long table and couches and outlets for people to work there is a nice kitchen with lots of shelves condiments a toaster a refrigerator ice water available,September 2018,on business,40
Native Hostel,mean guests and way too expensive the dorm rooms have individual curtains and two showers per room but this is texas things are bound to get strange and they did fast individual curtains on the beds for privacy but 46 bucks a night is not a hostel price i got a cough and got cussed out by a stranger and accidentally slapped by large black woman who didn t apologize why are they hiring illegal mexicans in a hostel for housekeeping in a hostel you do a chore and then you pay less the menu is limited in the attached restaurant more like bar food aesthetic but rather pricey paying for the new kitchen no doubt i could barely figure out the high tech stove breakfast was the best by far though yogurt and granola fresh fruit and pretty decent coffee it was just so fancy i felt,September 2018,on business,30
Oak Forest RV Park,best park in the area the park is well maintained and the sites are full hook ups 2 pools and 2 laundry rooms and plenty of rr the staff is great and very helpful especially the assistant manager who jumped on top of our issues right away and handled them promptly,March 2023,with friends,50
Oak Forest RV Park,great place what a lovely park nice trees spacious sites great pool and lots of grass it wasn t as pretty in february but i m sure it is the rest of the year good location and easy in and out for big rigs there s a newer area where the sites are even nicer and a close dog park,February 2023,with family,50
Oak Forest RV Park,great stay during the austin grand prix we stayed here for 4 nights in our winnebago during the austin grand prix the location is great 5min drive or 30min walk from the expo center shuttle stop the rv park has great facilities it feels very safe and friendly the supermarket and petrol station a short 2 minute drive away all the visitors and residents were very welcoming and helpful,October 2022,as a couple,50
Oak Forest RV Park,very nice park and convenient location the property was very nice unfortunately we were unable to stay for our entire trip due to below freezing temperatures and leaking pipes if we do return in our travel trailer this is definitely where we will stay,December 2022,with friends,50
Oak Forest RV Park,very nice rv park we spent a night here and were very happy with the setting and service it is convenient to major highways lots are paved level and shady a large fenced dog park is a nice amenity along with the playground pools hot tub and outdoor kitchen area the staff couldn t have been friendlier and we wouldn t hesitate to stay there again,December 2022,as a couple,40
Oak Forest RV Park,great experience oak forest rv resort in austin is a great place to be when visiting austin the park is well laid out with big sites and is very well managed easy access to the resort from major highways and 15 minutes to downtown austin and 10 minutes to the university of texas campus great experience will do it again,November 2022,as a couple,50
Oak Forest RV Park,lovely park lovely park great for a 1 night or longer stay we found the park in the good sam catalog it s important to let these folks know that the catalog advertising is working for them as the ad prices are high,May 2022,with family,50
Oak Forest RV Park,nice but the park is lovely but on saturday night someone outside the rv park had music blasting so loud it shook our rv i am not sure if it was an isolated event or a weekly occurrence but it went on until the wee hours of the morning it was a sleepless night when i booked the park i had to do it online since no one returned my 2 voicemails nor the girl who answered the phone who she would get back to me the cable tv was not working and our dish satellite had stopped working the day before there are limited fuzzy over the air channels construction of new tiny houses is going on so there is some noise from that an employee told us to keep our bikes locked up or they could be stolen avoid a site by the pool which is nice since people use it past midnight and they can be,April 2022,with family,40
Stay Alfred at E6,significant issues the apartment building is located in a good area with restaurants and h e b close by the building itself is newer clean and the apartment was very nice however the apartments on the west side of the building are directly adjacent to an active railroad line we were not aware of this prior to booking and the vrbo information said nothing about this after two nights in apt 343 of being woken between 1 30 and 2 00 am by long loud freight trains we had enough and asked to be relocated after a very difficult chat session we were relocated to an apartment on the east side of the building which was much improved as to noise i followed up with an email to stay alfred asking for a partial refund of our booking due to our troubles and receive a response saying that all,March 2020,on business,20
Stay Alfred at E6,large bright clean apartment large bright clean apartment access instructions were simple when we had issues with the tv and accessing the pool they responded promptly would definitely stay at a stay alfred managed place again,February 2020,with friends,50
Stay Alfred at E6,good place to stay lovely place to stay not too far from most things round and about well furnished and clear instructions for all the features the property has check in was fine then when we struggled with check out the telephone support was spot on,January 2020,with family,50
Stay Alfred at E6,great place but this place was beautiful and spacious the instructions were very clear and easy to follow the place had everything you would need to enjoy a comfortable stay the only setback was the freight train that ran just outside the place at about 2 am every night for about 7 mins screeching and rumbling the whole place was filled with noise and vibrations for these times i would have liked that disclaimer before we booked that apt but otherwise everything was wonderful the location especially my sister stayed in another apt in the same building and they did not get the train noise so i would have liked the option of a non train noise place,February 2020,on business,40
Stay Alfred at E6,review accommodations were comfortable and location is perfect if you want to stay in the east 6th area unit however did not have coffee cups which was a big bummer unit 141 is right next to a freight train track that runs on weeknights throughout the night and on weekends is a light rail train that runs until approx midnight the freight train is extremely loud and long it would be wise to warn people about that situation or charge much less for that unit if the stay includes a weeknight which includes friday night,January 2020,on business,30
Stay Alfred at E6,perfect on a one week business trip with a co worker this e6 property was clean comfy beds close to everything and great customer service from the stay alfred folks they were very personal and check in and out was simple i loved the fitness facility they had plenty of room and new fitness equipment parking is secured and i would certainly stay at this property again in the near future,January 2020,with family,50
Stay Alfred at E6,great location being in east austin gives easy access to all the bars and restaurants springing up there there is an h e b store nearby to get groceries to have in the room there is a great gym including a hilarious sign warning people that posing in the mirrors isn t recommended there was also a business center in the building where one could print boarding passes or documents overall a great experience one downside was being directly adjacent to the light rail although it didn t seem to run during normal sleeping hours,January 2020,as a couple,40
South 20 Austin,5 star accommodations the pictures of the amenities don t do this property justice the rooms are perfect the the hosts welcoming the location quiet and private easy access to stores highway airport and downtown this is a b b with 4 star hotel level setting,May 2017,with family,50
South 20 Austin,four stars what a gem this place is our casita was lovely 2 large porches for sitting and enjoying the quiet 20 acres lovely and large suite with a stocked fridge and goody basket generous continental breakfast ready for you in the fridge great shower and roomy bath there is an apiary on the property and when you check in you will have a little jar of their honey with your other breakfast items that is paying attention to the small stuff we ll be back here every time we come to austin,May 2017,as a couple,50
South 20 Austin,peaceful weekend the owners are very friendly and communication was very easy the casitas are both well appointed and maintained comfortable feel as soon as you enter the gates close to the city but you feel like you are far from it spending time on the patio was a treat,January 2017,with friends,50
South 20 Austin,beautiful we stayed in the east casita it was absolutely beautiful martha and john have thought of everything although we had family to visit over the holiday we really just wanted to stay in our casita very very comfortable bed big bathroom and the fireplace was so nice we really enjoyed our breakfast on the balcony i don t think i can ever stay in a hotel again,December 2016,as a couple,50
South 20 Austin,perfect home away from home couldn t ask for a better place to stay in the austin area martha and john provide excellent accommodations and lots of little touches which made the stay even better location is a quick drive from downtown austin but lots to do in the area too,November 2016,with family,50
South 20 Austin,beautiful casita spacious casita with all the amenities spacious bathroom huge walk in shower super comfortable king size bed and lights in all the right places of course wifi for me to work when we pulled on to the property i could not believe we were only 15 minutes from downtown the property is so so big and peaceful the seating outside your casita lets you take in the beautiful property i really enjoyed my morning coffee outside on the lounge chair the fridge and pantry is stocked with breakfast and yummy snacks martha is a lovely host has thought of everything you need,September 2016,with family,50
South 20 Austin,so near austin and so personal at the end of loop1 south mopac martha and john lefner have an oasis of a b b it is close enough to the airport and downtown but far enough to be private i have already recommended that friends traveling to austin stay here the room and bed were perfect even better each side of the bed has two pillows one firm and one not so firm sleeping was a breeze martha asked about our breakfast wants and made sure that the fridge had just what we wanted unlike other b bs we could eat in our casita and not have to join others we highly rate south 20 and look forward to our next trip to austin,September 2016,as a couple,50
South 20 Austin,a nice quiet getaway my boyfriend and i stayed in one of the casitas for a couple nights and we had a really nice time martha was very welcoming and then left us alone to enjoy our getaway the property is well kept quiet and feels very secluded even though you re close to restaurants and downtown austin if you want to explore the city it was the perfect mix for us we were able to go get dinner and breakfast at two of the places martha recommended we relaxed and watched tv in the room and we took a walk on the property path martha even lent us their bikes to use while we were there we will definitely keep south 20 in mind for future getaways,August 2016,as a couple,50
South 20 Austin,perfect weekend get away south20 is such a wonderful find for us the property is pretty enough to just stay and enjoy plus it s not far from restaurants and activity in far south austin and even has quick access to highways to get into town the hospitality is top notch can t wait to go back,August 2016,as a couple,50
Austin Folk House Bed and Breakfast,must be living off an old reputation we stayed 2 nights frequently stay at b b s because of the personal touch by owners who give you a feel for the city and great breakfasts obvious absentee ownership and management in the austin folk house no welcome from the attendant just given a sheet of paper with wifi info and door operating instructions we never saw her again we stayed in room 3 on main level room was small and stuffy couldn t open windows large bathroom with grab bars fluffy towels couldn t open the bathroom window either you don t need an alarm clock to awaken you because of the loud noise from the kitchen before 7 a m the aroma of bacon seeps through the walls at not yet 7 also the kitchen is next door to room 3 breakfast the true test of a good b b sorely lacking bagels,March 2017,with friends,20
Austin Folk House Bed and Breakfast,will stay again good walking distance from campus rode megabus from dallas to new san jacinto station carried luggage to hotel pack light get your exercise cute comfortable clean great breakfast coffee on the porch was wonderful,February 2017,with family,50
Austin Folk House Bed and Breakfast,know before you go i m a former austinite and if you ve read all of the reviews for the austin folk house you should have a pretty good idea of the common reason why most people stay here location and price it s certainly why i selected it downtown austin lodging is expensive as one might expect if you re in town for a concert a night out on the town or business at the university the location of this b b is very good at the corner of 22nd and nueces you re right on the edge of ut 3 blocks west of the drag about a 7 minute walk to the main building the clock tower and about a 20 minute walk to 6th street via nueces all in all a pretty central location for downtown activities the price is overall good comparatively speaking with free parking and within walking range to many,October 2016,as a couple,30
Austin Folk House Bed and Breakfast,i won t stay anywhere else every time i visit austin i stay at the folk house this place has everything you could ask for great location next to ut charming old world atmosphere breakfast to die for clean comfortable rooms a porch that you can hang out at and watch the world go by in short why would you even consider any other lodging in austin whenever i am here i like to run down to the colorado river which is just a few miles away the music scene down town is just 15 blocks south and ut austin is immediately to the east across guadalupe trust me make austin folk house part of your next visit and you ll never consider anything else for accommodations either,October 2016,on business,50
